anio,id_jurisdiccion,provincia,defunciones
2014,325539,formosa,3570
2014,325539,jujuy,4066
2014,325539,la_pampa,2517
2014,325539,la_rioja,2024
2014,325539,mendoza,13200
2014,325539,misiones,6573
2014,325539,neuquen,3030
2014,325539,rio_negro,4182
2014,325539,salta,7444
2014,325539,san_juan,4766
2014,325539,san_luis,3011
2014,325539,santa_cruz,1494
2014,325539,santa_fe,29374
2014,325539,santiago_del_estero,5529
2014,325539,tierra_del_fuego,511
2014,325539,tucuman,10249
2015,333407,buenos_aires,136558
2015,333407,capital_federal,31714
2015,333407,catamarca,2529
2015,333407,chaco,7699
2015,333407,chubut,3189
2015,333407,cordoba,28880
2015,333407,corrientes,6902
2015,333407,entre_rios,10265
2015,333407,formosa,3597
2015,333407,jujuy,4105
2015,333407,la_pampa,2542
2015,333407,la_rioja,2178
2015,333407,mendoza,13770
2015,333407,misiones,6811
2015,333407,neuquen,3262
2015,333407,rio_negro,4344
2015,333407,salta,7571
2015,333407,san_juan,4848
2015,333407,san_luis,3215
2015,333407,santa_cruz,1510
2015,333407,santa_fe,29534
2015,333407,santiago_del_estero,5925
2015,333407,tierra_del_fuego,521
2015,333407,tucuman,10891
2016,352992,buenos_aires,141644
2016,352992,capital_federal,33136
2016,352992,catamarca,2604
2016,352992,chaco,8260
2016,352992,chubut,3377
2016,352992,cordoba,31205
2016,352992,corrientes,7728
2016,352992,entre_rios,11101
2016,352992,formosa,4081
2016,352992,jujuy,4508
2016,352992,la_pampa,2755
2016,352992,la_rioja,2234
2016,352992,mendoza,14489
2016,352992,misiones,7614
2016,352992,neuquen,3323
2016,352992,rio_negro,4476
2016,352992,salta,8270
2016,352992,san_juan,5151
2016,352992,san_luis,3228
2016,352992,santa_cruz,1474
2016,352992,santa_fe,32181
2016,352992,santiago_del_estero,6386
2016,352992,tierra_del_fuego,596
2016,352992,tucuman,11301
2017,341688,buenos_aires,138583
2017,341688,capital_federal,32053
2017,341688,catamarca,2579
2017,341688,chaco,7834
2017,341688,chubut,3363
2017,341688,cordoba,30043
2017,341688,corrientes,7290
2017,341688,entre_rios,10213
2017,341688,formosa,3911
2017,341688,jujuy,4492
2017,341688,la_pampa,2706
2017,341688,la_rioja,2225
2017,341688,mendoza,14382
2017,341688,misiones,7120
2017,341688,neuquen,3382
2017,341688,rio_negro,4684
2017,341688,salta,8170
2017,341688,san_juan,5272
2017,341688,san_luis,3223
2017,341688,santa_cruz,1523
2017,341688,santa_fe,30013
2017,341688,santiago_del_estero,5993
2017,341688,tierra_del_fuego,559
2017,341688,tucuman,11017
2018,336823,buenos_aires,135997
2018,336823,capital_federal,29723
2018,336823,catamarca,2666
2018,336823,chaco,8110
2018,336823,chubut,3353
2018,336823,cordoba,29754
2018,336823,corrientes,7269
2018,336823,entre_rios,10745
2018,336823,formosa,3898
2018,336823,jujuy,4498
2018,336823,la_pampa,2488
2018,336823,la_rioja,2334
2018,336823,mendoza,13971
2018,336823,misiones,7180
2018,336823,neuquen,3287
2018,336823,rio_negro,4590
2018,336823,salta,8178
2018,336823,san_juan,5245
2018,336823,san_luis,3331
2018,336823,santa_cruz,1641
2018,336823,santa_fe,29382
2018,336823,santiago_del_estero,6163
2018,336823,tierra_del_fuego,603
2018,336823,tucuman,11101
2019,341728,buenos_aires,137993
2019,341728,capital_federal,30895
2019,341728,catamarca,2526
2019,341728,chaco,8222
2019,341728,chubut,3374
2019,341728,cordoba,30181
2019,341728,corrientes,7486
2019,341728,entre_rios,10565
2019,341728,formosa,3815
2019,341728,jujuy,4534
2019,341728,la_pampa,2454
2019,341728,la_rioja,2282
2019,341728,mendoza,14284
2019,341728,misiones,7268
2019,341728,neuquen,3521
2019,341728,rio_negro,4643
2019,341728,salta,8046
2019,341728,san_juan,5179
2019,341728,san_luis,3383
2019,341728,santa_cruz,1603
2019,341728,santa_fe,29773
2019,341728,santiago_del_estero,6351
2019,341728,tierra_del_fuego,581
2019,341728,tucuman,11436
2020,376219,buenos_aires,150105
2020,376219,capital_federal,35569
2020,376219,catamarca,2466
2020,376219,chaco,8740
2020,376219,chubut,3873
2020,376219,cordoba,33082
2020,376219,corrientes,7324
2020,376219,entre_rios,10842
2020,376219,formosa,3690
2020,376219,jujuy,6522
2020,376219,la_pampa,2423
2020,376219,la_rioja,2839
2020,376219,mendoza,16514
2020,376219,misiones,7072
2020,376219,neuquen,4353
2020,376219,rio_negro,5791
2020,376219,salta,9736
2020,376219,san_juan,5598
2020,376219,san_luis,3564
2020,376219,santa_cruz,1940
2020,376219,santa_fe,32730
2020,376219,santiago_del_estero,6240
2020,376219,tierra_del_fuego,850
2020,376219,tucuman,12967
2021,436799,buenos_aires,177133
2021,436799,capital_federal,36201
2021,436799,catamarca,3572
2021,436799,chaco,11231
2021,436799,chubut,4484
2021,436799,cordoba,37491
2021,436799,corrientes,9324
2021,436799,entre_rios,13097
2021,436799,formosa,5134
2021,436799,jujuy,5786
2021,436799,la_pampa,3445
2021,436799,la_rioja,3176
2021,436799,mendoza,18086
2021,436799,misiones,9643
2021,436799,neuquen,5202
2021,436799,rio_negro,6686
2021,436799,salta,10092
2021,436799,san_juan,6891
2021,436799,san_luis,4673
2021,436799,santa_cruz,2298
2021,436799,santa_fe,37931
2021,436799,santiago_del_estero,8229
2021,436799,tierra_del_fuego,849
2021,436799,tucuman,14906
2022,397115,buenos_aires,158015
2022,397115,capital_federal,33331
2022,397115,catamarca,3182
2022,397115,chaco,9895
2022,397115,chubut,4125
2022,397115,cordoba,35811
2022,397115,corrientes,8984
2022,397115,entre_rios,12806
2022,397115,formosa,4702
2022,397115,jujuy,5452
2022,397115,la_pampa,2935
2022,397115,la_rioja,2771
2022,397115,mendoza,16466
2022,397115,misiones,9457
2022,397115,neuquen,4185
2022,397115,rio_negro,5457
2022,397115,salta,9534
2022,397115,san_juan,6190
2022,397115,san_luis,3982
2022,397115,santa_cruz,1962
2022,397115,santa_fe,34846
2022,397115,santiago_del_estero,7163
2022,397115,tierra_del_fuego,758
2022,397115,tucuman,13646
2023,353428,buenos_aires,144605
2023,353428,capital_federal,29489
2023,353428,catamarca,2775
2023,353428,chaco,9235
2023,353428,chubut,3607
2023,353428,cordoba,30461
2023,353428,corrientes,7580
2023,353428,entre_rios,10856
2023,353428,formosa,3993
2023,353428,jujuy,4787
2023,353428,la_pampa,2679
2023,353428,la_rioja,2457
2023,353428,mendoza,14062
2023,353428,misiones,7498
2023,353428,neuquen,3811
2023,353428,rio_negro,4984
2023,353428,salta,8538
2023,353428,san_juan,5365
2023,353428,san_luis,3446
2023,353428,santa_cruz,1711
2023,353428,santa_fe,30409
2023,353428,santiago_del_estero,6669
2023,353428,tierra_del_fuego,702
2023,353428,tucuman,12215
